6071,ぎょうじゃにんにく　葉　生
6075,キンサイ　茎葉　生
6076,キンサイ　茎葉　ゆで
6077,クレソン　茎葉　生
6078,くわい　塊茎　生
6079,くわい　塊茎　ゆで
6080,ケール　葉　生
6081,コールラビ　球茎　生
6082,コールラビ　球茎　ゆで
6083,こごみ　若芽　生
6084,ごぼう　根　生
6085,ごぼう　根　ゆで
6086,こまつな　葉　生
6087,こまつな　葉　ゆで
6385,コリアンダー　葉　生
6088,ザーサイ　漬物
6089,さんとうさい　葉　生
6090,さんとうさい　葉　ゆで
6091,さんとうさい　塩漬
6092,しかくまめ　若ざや　生
6093,ししとう　果実　生
6094,ししとう　果実　油いため
6095,しそ　葉　生
6096,しそ　実　生
6097,じゅうろくささげ　若ざや　生
6098,じゅうろくささげ　若ざや　ゆで
6099,しゅんぎく　葉　生
6100,しゅんぎく　葉　ゆで
6101,じゅんさい　若葉　水煮びん詰
6102,（しょうが類）　葉しょうが　根茎　生
6103,（しょうが類）　しょうが　根茎　皮なし　生
6365,（しょうが類）　しょうが　根茎　皮なし　生　おろし
6366,（しょうが類）　しょうが　根茎　皮なし　生　おろし汁
6104,（しょうが類）　しょうが　漬物　酢漬
6105,（しょうが類）　しょうが　漬物　甘酢漬
6386,（しょうが類）　新しょうが　根茎　生
6106,しろうり　果実　生
6107,しろうり　漬物　塩漬
6108,しろうり　漬物　奈良漬
6109,ずいき　生ずいき　生
6110,ずいき　生ずいき　ゆで
6111,ずいき　干しずいき　乾
6112,ずいき　干しずいき　ゆで
6387,すいぜんじな　葉　生
6113,すぐきな　葉　生
6114,すぐきな　根　生
6115,すぐきな　すぐき漬
6116,ズッキーニ　果実　生
6117,せり　茎葉　生
6118,せり　茎葉　ゆで
6119,セロリ　葉柄　生
6120,ぜんまい　生ぜんまい　若芽　生
6121,ぜんまい　生ぜんまい　若芽　ゆで
6122,ぜんまい　干しぜんまい　干し若芽　乾
6123,ぜんまい　干しぜんまい　干し若芽　ゆで
6124,そらまめ　未熟豆　生
6125,そらまめ　未熟豆　ゆで
6126,タアサイ　葉　生
6127,タアサイ　葉　ゆで
6128,（だいこん類）　かいわれだいこん　芽ばえ　生
6129,（だいこん類）　葉だいこん　葉　生
6130,（だいこん類）　だいこん　葉　生
6131,（だいこん類）　だいこん　葉　ゆで
6132,（だいこん類）　だいこん　根　皮つき　生
6133,（だいこん類）　だいこん　根　皮つき　ゆで
6134,（だいこん類）　だいこん　根　皮なし　生
6367,（だいこん類）　だいこん　根　皮なし　生　おろし
6368,（だいこん類）　だいこん　根　皮なし　生　おろし汁
6369,（だいこん類）　だいこん　根　皮なし　生　おろし水洗い
6135,（だいこん類）　だいこん　根　皮なし　ゆで
6136,（だいこん類）　切干しだいこん　乾
6334,（だいこん類）　切干しだいこん　ゆで
6335,（だいこん類）　切干しだいこん　油いため
6388,（だいこん類）　漬物　いぶりがっこ
6137,（だいこん類）　漬物　ぬかみそ漬
6138,（だいこん類）　漬物　たくあん漬　塩押しだいこん漬
6139,（だいこん類）　漬物　たくあん漬　干しだいこん漬
6140,（だいこん類）　漬物　守口漬
6141,（だいこん類）　漬物　べったら漬
6142,（だいこん類）　漬物　みそ漬
6143,（だいこん類）　漬物　福神漬
6144,（たいさい類）　つまみな　葉　生
6145,（たいさい類）　たいさい　葉　生
6146,（たいさい類）　たいさい　塩漬
6147,たかな　葉　生
6148,たかな　たかな漬
6149,たけのこ　若茎　生
6150,たけのこ　若茎　ゆで
6151,たけのこ　水煮缶詰
6152,たけのこ　めんま　塩蔵　塩抜き
6153,（たまねぎ類）　たまねぎ　りん茎　生
6154,（たまねぎ類）　たまねぎ　りん茎　水さらし
6155,（たまねぎ類）　たまねぎ　りん茎　ゆで
6336,（たまねぎ類）　たまねぎ　りん茎　油いため
6389,（たまねぎ類）　たまねぎ　りん茎　油いため　（あめ色たまねぎ）
6156,（たまねぎ類）　赤たまねぎ　りん茎　生
6337,（たまねぎ類）　葉たまねぎ　りん茎及び葉　生
6157,たらのめ　若芽　生
6158,たらのめ　若芽　ゆで
6159,チコリ　若芽　生
6376,ちぢみゆきな　葉　生
6377,ちぢみゆきな　葉　ゆで
6160,チンゲンサイ　葉　生
6161,チンゲンサイ　葉　ゆで
6338,チンゲンサイ　葉　油いため
6162,つくし　胞子茎　生
6163,つくし　胞子茎　ゆで
6164,つるな　茎葉　生
6390,つるにんじん　根　生
6165,つるむらさき　茎葉　生
6166,つるむらさき　茎葉　ゆで
6167,つわぶき　葉柄　生
6168,つわぶき　葉柄　ゆで
6169,とうがらし　葉･果実　生
6170,とうがらし　葉･果実　油いため
6171,とうがらし　果実　生
6172,とうがらし　果実　乾
6173,とうがん　果実　生
6174,とうがん　果実　ゆで
6175,（とうもろこし類）　スイートコーン　未熟種子　生
6176,（とうもろこし類）　スイートコーン　未熟種子　ゆで
6339,（とうもろこし類）　スイートコーン　未熟種子　電子レンジ調理
6177,（とうもろこし類）　スイートコーン　未熟種子　穂軸つき　冷凍
6178,（とうもろこし類）　スイートコーン　未熟種子　カーネル　冷凍
6378,（とうもろこし類）　スイートコーン　未熟種子　カーネル　冷凍　ゆで
6379,（とうもろこし類）　スイートコーン　未熟種子　カーネル　冷凍　油いため
6179,（とうもろこし類）　スイートコーン　缶詰　クリームスタイル
6180,（とうもろこし類）　スイートコーン　缶詰　ホールカーネルスタイル
6181,（とうもろこし類）　ヤングコーン　幼雌穂　生
6182,（トマト類）　赤色トマト　果実　生
6183,（トマト類）　赤色ミニトマト　果実　生
6391,（トマト類）　黄色トマト　果実　生
6370,（トマト類）　ドライトマト
6184,（トマト類）　加工品　ホール　食塩無添加
6185,（トマト類）　加工品　トマトジュース　食塩添加
6340,（トマト類）　加工品　トマトジュース　食塩無添加
6186,（トマト類）　加工品　ミックスジュース　食塩添加
6341,（トマト類）　加工品　ミックスジュース　食塩無添加
6187,トレビス　葉　生
6188,とんぶり　ゆで
6189,ながさきはくさい　葉　生
6190,ながさきはくさい　葉　ゆで
6191,（なす類）　なす　果実　生
6192,（なす類）　なす　果実　ゆで
6342,（なす類）　なす　果実　油いため
6343,（なす類）　なす　果実　天ぷら
6193,（なす類）　べいなす　果実　生
6194,（なす類）　べいなす　果実　素揚げ
6195,（なす類）　漬物　塩漬
6196,（なす類）　漬物　ぬかみそ漬
6197,（なす類）　漬物　こうじ漬
6198,（なす類）　漬物　からし漬
6199,（なす類）　漬物　しば漬
6200,なずな　葉　生
6201,（なばな類）　和種なばな　花らい・茎　生
6202,（なばな類）　和種なばな　花らい・茎　ゆで
6203,（なばな類）　洋種なばな　茎葉　生
6204,（なばな類）　洋種なばな　茎葉　ゆで
6205,にがうり　果実　生
6206,にがうり　果実　油いため
6207,（にら類）　にら　葉　生
6208,（にら類）　にら　葉　ゆで
6344,（にら類）　にら　葉　油いため
6209,（にら類）　花にら　花茎・花らい　生
6210,（にら類）　黄にら　葉　生
6211,（にんじん類）　葉にんじん　葉　生
6212,（にんじん類）　にんじん　根　皮つき　生
6213,（にんじん類）　にんじん　根　皮つき　ゆで
6214,（にんじん類）　にんじん　根　皮なし　生
6215,（にんじん類）　にんじん　根　皮なし　ゆで
6345,（にんじん類）　にんじん　根　皮なし　油いため
6346,（にんじん類）　にんじん　根　皮なし　素揚げ
6347,（にんじん類）　にんじん　根　皮　生
6216,（にんじん類）　にんじん　根　冷凍
6380,（にんじん類）　にんじん　根　冷凍　ゆで
6381,（にんじん類）　にんじん　根　冷凍　油いため
6348,（にんじん類）　にんじん　グラッセ
6217,（にんじん類）　にんじん　ジュース　缶詰
6218,（にんじん類）　きんとき　根　皮つき　生
6219,（にんじん類）　きんとき　根　皮つき　ゆで
6220,（にんじん類）　きんとき　根　皮なし　生
6221,（にんじん類）　きんとき　根　皮なし　ゆで
6222,（にんじん類）　ミニキャロット　根　生
6223,（にんにく類）　にんにく　りん茎　生
6349,（にんにく類）　にんにく　りん茎　油いため
6224,（にんにく類）　茎にんにく　花茎　生
6225,（にんにく類）　茎にんにく　花茎　ゆで
6226,（ねぎ類）　根深ねぎ　葉　軟白　生
6350,（ねぎ類）　根深ねぎ　葉　軟白　ゆで
6351,（ねぎ類）　根深ねぎ　葉　軟白　油いため
6227,（ねぎ類）　葉ねぎ　葉　生
6352,（ねぎ類）　葉ねぎ　葉　油いため
6228,（ねぎ類）　こねぎ　葉　生
6229,のざわな　葉　生
6230,のざわな　漬物　塩漬
6231,のざわな　漬物　調味漬
6232,のびる　りん茎葉　生
6233,はくさい　結球葉　生
6234,はくさい　結球葉　ゆで
6235,はくさい　漬物　塩漬
6236,はくさい　漬物　キムチ
6237,パクチョイ　葉　生
6238,バジル　葉　生
6239,パセリ　葉　生
6240,はつかだいこん　根　生
6392,はなっこりー　生
6241,はやとうり　果実　白色種　生
6242,はやとうり　果実　白色種　塩漬
6353,はやとうり　果実　緑色種　生
6243,ビーツ　根　生
6244,ビーツ　根　ゆで
6245,（ピーマン類）　青ピーマン　果実　生
6246,（ピーマン類）　青ピーマン　果実　油いため
6247,（ピーマン類）　赤ピーマン　果実　生
6248,（ピーマン類）　赤ピーマン　果実　油いため
6393,（ピーマン類）　オレンジピーマン　果実　生
6394,（ピーマン類）　オレンジピーマン　果実　油いため
6249,（ピーマン類）　黄ピーマン　果実　生
6250,（ピーマン類）　黄ピーマン　果実　油いため
6251,（ピーマン類）　トマピー　果実　生
6252,ひのな　根・茎葉　生
6253,ひのな　根・茎葉　甘酢漬
6254,ひろしまな　葉　生
6255,ひろしまな　塩漬
6256,（ふき類）　ふき　葉柄　生
6257,（ふき類）　ふき　葉柄　ゆで
6258,（ふき類）　ふきのとう　花序　生
6259,（ふき類）　ふきのとう　花序　ゆで
6260,ふじまめ　若ざや　生
6261,ふだんそう　葉　生
6262,ふだんそう　葉　ゆで
6263,ブロッコリー　花序　生
6264,ブロッコリー　花序　ゆで
6395,ブロッコリー　花序　電子レンジ調理
6396,ブロッコリー　花序　焼き
6397,ブロッコリー　花序　油いため
6354,ブロッコリー　芽ばえ　生
6265,へちま　果実　生
6266,へちま　果実　ゆで
6267,ほうれんそう　葉　通年平均　生
6268,ほうれんそう　葉　通年平均　ゆで
6359,ほうれんそう　葉　通年平均　油いため
6355,ほうれんそう　葉　夏採り　生
6357,ほうれんそう　葉　夏採り　ゆで
6356,ほうれんそう　葉　冬採り　生
6358,ほうれんそう　葉　冬採り　ゆで
6269,ほうれんそう　葉　冷凍
6372,ほうれんそう　葉　冷凍　ゆで
6373,ほうれんそう　葉　冷凍　油いため
6270,ホースラディシュ　根茎　生
6271,まこも　茎　生
6272,みずかけな　葉　生
6273,みずかけな　塩漬
6072,みずな　葉　生
6073,みずな　葉　ゆで
6074,みずな　塩漬
6274,（みつば類）　切りみつば　葉　生
6275,（みつば類）　切りみつば　葉　ゆで
6276,（みつば類）　根みつば　葉　生
6277,（みつば類）　根みつば　葉　ゆで
6278,（みつば類）　糸みつば　葉　生
6279,（みつば類）　糸みつば　葉　ゆで
6360,みぶな　葉　生
6280,（みょうが類）　みょうが　花穂　生
6281,（みょうが類）　みょうがたけ　茎葉　生
6282,むかご　肉芽　生
6283,めキャベツ　結球葉　生
6284,めキャベツ　結球葉　ゆで
6285,めたで　芽ばえ　生
6286,（もやし類）　アルファルファもやし　生
6287,（もやし類）　だいずもやし　生
6288,（もやし類）　だいずもやし　ゆで
6289,（もやし類）　ブラックマッペもやし　生
6290,（もやし類）　ブラックマッペもやし　ゆで
6398,（もやし類）　ブラックマッペもやし　油いため
6291,（もやし類）　りょくとうもやし　生
6292,（もやし類）　りょくとうもやし　ゆで
6293,モロヘイヤ　茎葉　生
6294,モロヘイヤ　茎葉　ゆで
6401,やぶまめ　生
6295,やまごぼう　みそ漬
6296,ゆりね　りん茎　生
6297,ゆりね　りん茎　ゆで
6298,ようさい　茎葉　生
6299,ようさい　茎葉　ゆで
6300,よめな　葉　生
6301,よもぎ　葉　生
6302,よもぎ　葉　ゆで
6303,らっかせい　未熟豆　生
6304,らっかせい　未熟豆　ゆで
6305,（らっきょう類）　らっきょう　りん茎　生
6306,（らっきょう類）　らっきょう　甘酢漬
6307,（らっきょう類）　エシャレット　りん茎　生
6308,リーキ　りん茎葉　生
6309,リーキ　りん茎葉　ゆで
6319,ルッコラ　葉　生
6310,ルバーブ　葉柄　生
6311,ルバーブ　葉柄　ゆで
6312,（レタス類）　レタス　土耕栽培　結球葉　生
6361,（レタス類）　レタス　水耕栽培　結球葉　生
6313,（レタス類）　サラダな　葉　生
6314,（レタス類）　リーフレタス　葉　生
6315,（レタス類）　サニーレタス　葉　生
6362,（レタス類）　サンチュ　葉　生
6316,（レタス類）　コスレタス　葉　生
6317,れんこん　根茎　生
6318,れんこん　根茎　ゆで
6371,れんこん　甘酢れんこん
6320,わけぎ　葉　生
6321,わけぎ　葉　ゆで
6322,わさび　根茎　生
6323,わさび　わさび漬
6324,わらび　生わらび　生
6325,わらび　生わらび　ゆで
6326,わらび　干しわらび　乾
6382,（その他）　ミックスベジタブル　冷凍
6383,（その他）　ミックスベジタブル　冷凍　ゆで
6384,（その他）　ミックスベジタブル　冷凍　油いため
6399,（その他）　野菜ミックスジュース　通常タイプ
6400,（その他）　野菜ミックスジュース　濃縮タイプ
7001,あけび　果肉　生
7002,あけび　果皮　生
7181,アサイー　冷凍　無糖
7003,アセロラ　酸味種　生
7159,アセロラ　甘味種　生
7004,アセロラ　果実飲料　10%果汁入り飲料
7005,アテモヤ　生
7006,アボカド　生
7007,あんず　生
7008,あんず　乾
7009,あんず　缶詰
7010,あんず　ジャム　高糖度
7011,あんず　ジャム　低糖度
7012,いちご　生
7013,いちご　ジャム　高糖度
7014,いちご　ジャム　低糖度
7160,いちご　乾
7015,いちじく　生
7016,いちじく　乾
7017,いちじく　缶詰
7019,うめ　生
7020,うめ　梅漬　塩漬
7021,うめ　梅漬　調味漬
7022,うめ　梅干し　塩漬
7023,うめ　梅干し　調味漬
7024,うめ　梅びしお
7025,うめ　果実飲料　20%果汁入り飲料
7037,オリーブ　塩漬　グリーンオリーブ
7038,オリーブ　塩漬　ブラックオリーブ
7039,オリーブ　塩漬　スタッフドオリーブ
7049,かき　甘がき　生
7050,かき　渋抜きがき　生
7051,かき　干しがき
7053,かりん　生
7018,（かんきつ類）　いよかん　砂じょう　生
7026,（かんきつ類）　うんしゅうみかん　じょうのう　早生　生
7027,（かんきつ類）　うんしゅうみかん　じょうのう　普通　生
7028,（かんきつ類）　うんしゅうみかん　砂じょう　早生　生
7029,（かんきつ類）　うんしゅうみかん　砂じょう　普通　生
7030,（かんきつ類）　うんしゅうみかん　果実飲料　ストレートジュース
7031,（かんきつ類）　うんしゅうみかん　果実飲料　濃縮還元ジュース
7032,（かんきつ類）　うんしゅうみかん　果実飲料　果粒入りジュース
7033,（かんきつ類）　うんしゅうみかん　果実飲料　50%果汁入り飲料
7034,（かんきつ類）　うんしゅうみかん　果実飲料　20%果汁入り飲料
7035,（かんきつ類）　うんしゅうみかん　缶詰　果肉
7036,（かんきつ類）　うんしゅうみかん　缶詰　液汁
7040,（かんきつ類）　オレンジ　ネーブル　砂じょう　生
7041,（かんきつ類）　オレンジ　バレンシア　米国産　砂じょう　生
7042,（かんきつ類）　オレンジ　バレンシア　果実飲料　ストレートジュース
7043,（かんきつ類）　オレンジ　バレンシア　果実飲料　濃縮還元ジュース
7044,（かんきつ類）　オレンジ　バレンシア　果実飲料　50%果汁入り飲料
7045,（かんきつ類）　オレンジ　バレンシア　果実飲料　30%果汁入り飲料
7046,（かんきつ類）　オレンジ　バレンシア　マーマレード　高糖度
7047,（かんきつ類）　オレンジ　バレンシア　マーマレード　低糖度
7161,（かんきつ類）　オレンジ　福原オレンジ　砂じょう　生
7048,（かんきつ類）　オロブランコ　砂じょう　生
7052,（かんきつ類）　かぼす　果汁　生
7162,（かんきつ類）　かわちばんかん　砂じょう　生
7163,（かんきつ類）　きよみ　砂じょう　生
7056,（かんきつ類）　きんかん　全果　生
7062,（かんきつ類）　グレープフルーツ　白肉種　砂じょう　生
7164,（かんきつ類）　グレープフルーツ　紅肉種　砂じょう　生
7063,（かんきつ類）　グレープフルーツ　果実飲料　ストレートジュース
7064,（かんきつ類）　グレープフルーツ　果実飲料　濃縮還元ジュース
7065,（かんきつ類）　グレープフルーツ　果実飲料　50%果汁入り飲料
7066,（かんきつ類）　グレープフルーツ　果実飲料　20%果汁入り飲料
7067,（かんきつ類）　グレープフルーツ　缶詰
7074,（かんきつ類）　さんぼうかん　砂じょう　生
7075,（かんきつ類）　シークヮーサー　果汁　生
7076,（かんきつ類）　シークヮーサー　果実飲料　10%果汁入り飲料
7165,（かんきつ類）　しらぬひ　砂じょう　生
7078,（かんきつ類）　すだち　果皮　生
7079,（かんきつ類）　すだち　果汁　生
7166,（かんきつ類）　せとか　砂じょう　生
7085,（かんきつ類）　セミノール　砂じょう　生
7083,（かんきつ類）　だいだい　果汁　生
7093,（かんきつ類）　なつみかん　砂じょう　生
7094,（かんきつ類）　なつみかん　缶詰
7105,（かんきつ類）　はっさく　砂じょう　生
7167,（かんきつ類）　はるみ　砂じょう　生
7112,（かんきつ類）　ひゅうがなつ　じょうのう及びアルベド　生
7113,（かんきつ類）　ひゅうがなつ　砂じょう　生
7126,（かんきつ類）　ぶんたん　砂じょう　生
7127,（かんきつ類）　ぶんたん　ざぼん漬
7129,（かんきつ類）　ぽんかん　砂じょう　生
7142,（かんきつ類）　ゆず　果皮　生
7143,（かんきつ類）　ゆず　果汁　生
7145,（かんきつ類）　ライム　果汁　生
7155,（かんきつ類）　レモン　全果　生
7156,（かんきつ類）　レモン　果汁　生
7054,キウイフルーツ　緑肉種　生
7168,キウイフルーツ　黄肉種　生
7183,きはだ　実　乾
7055,キワノ　生
7057,グァバ　赤肉種　生
7169,グァバ　白肉種　生
7058,グァバ　果実飲料　20%果汁入り飲料　（ネクター）
7059,グァバ　果実飲料　10%果汁入り飲料
7185,くこ　実　乾
7061,ぐみ　生
7157,ココナッツ　ココナッツウォーター
7158,ココナッツ　ココナッツミルク
7170,ココナッツ　ナタデココ
7070,さくらんぼ　国産　生
7071,さくらんぼ　米国産　生
7072,さくらんぼ　米国産　缶詰
7073,ざくろ　生
7077,すいか　赤肉種　生
7171,すいか　黄肉種　生
7182,（すぐり類）　カシス　冷凍
7060,（すぐり類）　グーズベリー　生
7069,スターフルーツ　生
7080,（すもも類）　にほんすもも　生
7081,（すもも類）　プルーン　生
7082,（すもも類）　プルーン　乾
7086,チェリモヤ　生
7111,ドラゴンフルーツ　生
7087,ドリアン　生
7088,（なし類）　日本なし　生
7089,（なし類）　日本なし　缶詰
7090,（なし類）　中国なし　生
7091,（なし類）　西洋なし　生
7092,（なし類）　西洋なし　缶詰
7095,なつめ　乾
7096,なつめやし　乾
7097,パインアップル　生
7177,パインアップル　焼き
7098,パインアップル　果実飲料　ストレートジュース
7099,パインアップル　果実飲料　濃縮還元ジュース
7100,パインアップル　果実飲料　50%果汁入り飲料
7101,パインアップル　果実飲料　10%果汁入り飲料
7102,パインアップル　缶詰
7103,パインアップル　砂糖漬
7104,ハスカップ　生
7106,パッションフルーツ　果汁　生
7107,バナナ　生
7108,バナナ　乾
7109,パパイア　完熟　生
7110,パパイア　未熟　生
7114,びわ　生
7115,びわ　缶詰
7116,ぶどう　皮なし　生
7178,ぶどう　皮つき　生
7117,ぶどう　干しぶどう
7118,ぶどう　果実飲料　ストレートジュース
7119,ぶどう　果実飲料　濃縮還元ジュース
7120,ぶどう　果実飲料　70%果汁入り飲料
7121,ぶどう　果実飲料　10%果汁入り飲料
7122,ぶどう　缶詰
7123,ぶどう　ジャム
7124,ブルーベリー　生
7125,ブルーベリー　ジャム
7172,ブルーベリー　乾
7128,ホワイトサポテ　生
7130,まくわうり　黄肉種　生
7173,まくわうり　白肉種　生
7131,マルメロ　生
7132,マンゴー　生
7179,マンゴー　ドライマンゴー
7133,マンゴスチン　生
7134,メロン　温室メロン　生
7135,メロン　露地メロン　緑肉種　生
7174,メロン　露地メロン　赤肉種　生
7136,（もも類）　もも　白肉種　生
7184,（もも類）　もも　黄肉種　生
7137,（もも類）　もも　果実飲料　30%果汁入り飲料　（ネクター）
7138,（もも類）　もも　缶詰　白肉種　果肉
7175,（もも類）　もも　缶詰　黄肉種　果肉
7139,（もも類）　もも　缶詰　液汁
7140,（もも類）　ネクタリン　生
7141,やまもも　生
7144,ライチー　生
7146,ラズベリー　生
7147,りゅうがん　乾
7148,りんご　皮なし　生
7176,りんご　皮つき　生
7180,りんご　皮つき　焼き
7149,りんご　果実飲料　ストレートジュース
7150,りんご　果実飲料　濃縮還元ジュース
7151,りんご　果実飲料　50%果汁入り飲料
7152,りんご　果実飲料　30%果汁入り飲料
7153,りんご　缶詰
7154,りんご　ジャム
8001,えのきたけ　生
8002,えのきたけ　ゆで
8037,えのきたけ　油いため
8003,えのきたけ　味付け瓶詰
8054,（きくらげ類）　あらげきくらげ　生
8004,（きくらげ類）　あらげきくらげ　乾
8005,（きくらげ類）　あらげきくらげ　ゆで
8038,（きくらげ類）　あらげきくらげ　油いため
8006,（きくらげ類）　きくらげ　乾
8007,（きくらげ類）　きくらげ　ゆで
8008,（きくらげ類）　しろきくらげ　乾
8009,（きくらげ類）　しろきくらげ　ゆで
8010,くろあわびたけ　生
8039,しいたけ　生しいたけ　菌床栽培　生
8040,しいたけ　生しいたけ　菌床栽培　ゆで
8041,しいたけ　生しいたけ　菌床栽培　油いため
8057,しいたけ　生しいたけ　菌床栽培　天ぷら
8042,しいたけ　生しいたけ　原木栽培　生
8043,しいたけ　生しいたけ　原木栽培　ゆで
8044,しいたけ　生しいたけ　原木栽培　油いため
8013,しいたけ　乾しいたけ　乾
8014,しいたけ　乾しいたけ　ゆで
8053,しいたけ　乾しいたけ　甘煮
8015,（しめじ類）　はたけしめじ　生
8045,（しめじ類）　はたけしめじ　ゆで
8016,（しめじ類）　ぶなしめじ　生
8017,（しめじ類）　ぶなしめじ　ゆで
8046,（しめじ類）　ぶなしめじ　油いため
8055,（しめじ類）　ぶなしめじ　素揚げ
8056,（しめじ類）　ぶなしめじ　天ぷら
8018,（しめじ類）　ほんしめじ　生
8047,（しめじ類）　ほんしめじ　ゆで
8019,たもぎたけ　生
8020,なめこ　株採り　生
8021,なめこ　株採り　ゆで
8058,なめこ　カットなめこ　生
8022,なめこ　水煮缶詰
8023,ぬめりすぎたけ　生
8024,（ひらたけ類）　うすひらたけ　生
8025,（ひらたけ類）　エリンギ　生
8048,（ひらたけ類）　エリンギ　ゆで
8049,（ひらたけ類）　エリンギ　焼き
8050,（ひらたけ類）　エリンギ　油いため
8026,（ひらたけ類）　ひらたけ　生
8027,（ひらたけ類）　ひらたけ　ゆで
8028,まいたけ　生
8029,まいたけ　ゆで
8051,まいたけ　油いため
8030,まいたけ　乾
8031,マッシュルーム　生
8032,マッシュルーム　ゆで
8052,マッシュルーム　油いため
8033,マッシュルーム　水煮缶詰
8034,まつたけ　生
8036,やなぎまつたけ　生
9001,あおさ　素干し
9002,あおのり　素干し
9003,あまのり　ほしのり
9004,あまのり　焼きのり
9005,あまのり　味付けのり
9006,あらめ　蒸し干し
9007,いわのり　素干し
9012,うみぶどう　生
9008,えごのり　素干し
9009,えごのり　おきうと
9010,おごのり　塩蔵　塩抜き
9011,かわのり　素干し
9013,（こんぶ類）　えながおにこんぶ　素干し
9014,（こんぶ類）　がごめこんぶ　素干し
9015,（こんぶ類）　ながこんぶ　素干し
9016,（こんぶ類）　ほそめこんぶ　素干し
9017,（こんぶ類）　まこんぶ　素干し　乾
9056,（こんぶ類）　まこんぶ　素干し　水煮
9018,（こんぶ類）　みついしこんぶ　素干し
9019,（こんぶ類）　りしりこんぶ　素干し
9020,（こんぶ類）　刻み昆布
9021,（こんぶ類）　削り昆布
9022,（こんぶ類）　塩昆布
9023,（こんぶ類）　つくだ煮
9024,すいぜんじのり　素干し　水戻し
9025,てんぐさ　素干し
9026,てんぐさ　ところてん
9027,てんぐさ　角寒天
9028,てんぐさ　寒天
9049,てんぐさ　粉寒天
9029,とさかのり　赤とさか　塩蔵　塩抜き
9030,とさかのり　青とさか　塩蔵　塩抜き
9050,ひじき　ほしひじき　ステンレス釜　乾
9051,ひじき　ほしひじき　ステンレス釜　ゆで
9052,ひじき　ほしひじき　ステンレス釜　油いため
9053,ひじき　ほしひじき　鉄釜　乾
9054,ひじき　ほしひじき　鉄釜　ゆで
9055,ひじき　ほしひじき　鉄釜　油いため
9032,ひとえぐさ　素干し
9033,ひとえぐさ　つくだ煮
9034,ふのり　素干し
9035,まつも　素干し
9036,むかでのり　塩蔵　塩抜き
9037,（もずく類）　おきなわもずく　塩蔵　塩抜き
9038,（もずく類）　もずく　塩蔵　塩抜き
9039,わかめ　原藻　生
9040,わかめ　乾燥わかめ　素干し
9041,わかめ　乾燥わかめ　素干し　水戻し
9042,わかめ　乾燥わかめ　板わかめ
9043,わかめ　乾燥わかめ　灰干し　水戻し
9044,わかめ　カットわかめ　乾
9058,わかめ　カットわかめ　水煮　（沸騰水で短時間加熱したもの）
9059,わかめ　カットわかめ　水煮の汁
9045,わかめ　湯通し塩蔵わかめ　塩抜き　生
9057,わかめ　湯通し塩蔵わかめ　塩抜き　ゆで
9046,わかめ　くきわかめ　湯通し塩蔵　塩抜き
9047,わかめ　めかぶわかめ　生
10001,＜魚類＞　あいなめ　生
10002,＜魚類＞　あこうだい　生
10003,＜魚類＞　（あじ類）　まあじ　皮つき　生
10389,＜魚類＞　（あじ類）　まあじ　皮なし　生
10004,＜魚類＞　（あじ類）　まあじ　皮つき　水煮
10005,＜魚類＞　（あじ類）　まあじ　皮つき　焼き
10390,＜魚類＞　（あじ類）　まあじ　皮つき　フライ
10006,＜魚類＞　（あじ類）　まあじ　開き干し　生
10007,＜魚類＞　（あじ類）　まあじ　開き干し　焼き
10391,＜魚類＞　（あじ類）　まあじ　小型　骨付き　生
10392,＜魚類＞　（あじ類）　まあじ　小型　骨付き　から揚げ
10393,＜魚類＞　（あじ類）　まるあじ　生
10394,＜魚類＞　（あじ類）　まるあじ　焼き
10008,＜魚類＞　（あじ類）　にしまあじ　生
10009,＜魚類＞　（あじ類）　にしまあじ　水煮
10010,＜魚類＞　（あじ類）　にしまあじ　焼き
10011,＜魚類＞　（あじ類）　むろあじ　生
10012,＜魚類＞　（あじ類）　むろあじ　焼き
10013,＜魚類＞　（あじ類）　むろあじ　開き干し
10014,＜魚類＞　（あじ類）　むろあじ　くさや
10015,＜魚類＞　あなご　生
10016,＜魚類＞　あなご　蒸し
10017,＜魚類＞　あまご　養殖　生
10018,＜魚類＞　あまだい　生
10019,＜魚類＞　あまだい　水煮
10020,＜魚類＞　あまだい　焼き
10021,＜魚類＞　あゆ　天然　生
10022,＜魚類＞　あゆ　天然　焼き
10023,＜魚類＞　あゆ　天然　内臓　生
10024,＜魚類＞　あゆ　天然　内臓　焼き
10025,＜魚類＞　あゆ　養殖　生
10026,＜魚類＞　あゆ　養殖　焼き
10027,＜魚類＞　あゆ　養殖　内臓　生
10028,＜魚類＞　あゆ　養殖　内臓　焼き
10029,＜魚類＞　あゆ　うるか
10030,＜魚類＞　アラスカめぬけ　生
10031,＜魚類＞　あんこう　生
10032,＜魚類＞　あんこう　きも　生
10033,＜魚類＞　いかなご　生
10034,＜魚類＞　いかなご　煮干し
10035,＜魚類＞　いかなご　つくだ煮
10036,＜魚類＞　いかなご　あめ煮
10037,＜魚類＞　いさき　生
10038,＜魚類＞　いしだい　生
10039,＜魚類＞　いとよりだい　生
10040,＜魚類＞　いとよりだい　すり身
10041,＜魚類＞　いぼだい　生
10042,＜魚類＞　（いわし類）　うるめいわし　生
10043,＜魚類＞　（いわし類）　うるめいわし　丸干し
10044,＜魚類＞　（いわし類）　かたくちいわし　生
